22:10:20.230 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.267 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.267 INFO  manager.ListenerWD - List size ---10
22:10:20.267 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.298 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.298 INFO  manager.ListenerWD - List size ---10
22:10:20.298 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.335 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.335 INFO  manager.ListenerWD - List size ---10
22:10:20.335 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.368 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.368 INFO  manager.ListenerWD - List size ---10
22:10:20.368 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.403 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.403 INFO  manager.ListenerWD - List size ---10
22:10:20.403 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.444 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.444 INFO  manager.ListenerWD - List size ---10
22:10:20.444 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.485 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.487 INFO  manager.ListenerWD - List size ---10
22:10:20.488 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.525 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.525 INFO  manager.ListenerWD - List size ---10
22:10:20.525 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.558 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.558 INFO  manager.ListenerWD - List size ---10
22:10:20.558 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.597 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.597 INFO  manager.ListenerWD - List size ---10
22:10:20.597 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.632 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.632 INFO  manager.ListenerWD - List size ---10
22:10:20.632 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.665 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.665 INFO  manager.ListenerWD - List size ---10
22:10:20.665 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.695 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.695 INFO  manager.ListenerWD - List size ---10
22:10:20.695 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.729 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.729 INFO  manager.ListenerWD - List size ---10
22:10:20.729 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.774 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.774 INFO  manager.ListenerWD - List size ---10
22:10:20.774 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.813 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.813 INFO  manager.ListenerWD - List size ---10
22:10:20.813 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.851 INFO  manager.ListenerWD - After find elements By ----> By.cssSelector: .contact-item_card__2SOIM
22:10:20.851 INFO  manager.ListenerWD - List size ---10
22:10:20.851 INFO  manager.ListenerWD - Before find elements By ----> By.cssSelector: .contact-item_card__2SOIM
